connectivity,sync_interval_minutes,updates_per_display_day,conflict_bias,high_risk_update_share,policy,runs,events_total,conflicts,high_risk_conflicts,silent_overwrites,high_risk_silent_overwrites,manual_reviews,high_risk_manual_reviews,accepted_updates,sync_messages,local_superseded_updates,stale_entity_display_minutes,stale_ratio,end_stale_pairs
good,15,8,0.01,0.5,manual_review_all,60,63.333333,0.8,0.45,0.0,0.0,0.8,0.45,60.983333,444.316667,0.083333,4124.983333,0.011342,12.583333
good,15,8,0.05,0.15,cloud_preferred,60,63.333333,0.85,0.05,0.85,0.05,0.0,0.0,60.583333,444.866667,0.066667,4052.683333,0.011049,11.1
good,15,8,0.05,0.15,display_preferred,60,63.333333,0.866667,0.05,0.866667,0.05,0.0,0.0,61.433333,447.75,0.066667,4092.7,0.01115,11.166667
good,15,8,0.05,0.15,domain_aware,60,63.333333,0.866667,0.05,0.816667,0.0,0.05,0.05,60.8,445.583333,0.066667,4062.2,0.011074,11.1
good,15,8,0.05,0.15,last_write_wins,60,63.333333,0.866667,0.05,0.866667,0.05,0.0,0.0,60.833333,445.7,0.066667,4064.45,0.011081,11.1
good,15,8,0.05,0.15,manual_review_all,60,63.333333,0.85,0.05,0.0,0.0,0.85,0.05,60.583333,444.866667,0.066667,4052.683333,0.011049,11.1
good,15,8,0.05,0.3,cloud_preferred,60,63.333333,0.683333,0.15,0.683333,0.15,0.0,0.0,61.166667,448.75,0.083333,4180.3,0.011504,11.433333
good,15,8,0.05,0.3,display_preferred,60,63.333333,0.683333,0.15,0.683333,0.15,0.0,0.0,61.85,451.033333,0.083333,4214.55,0.01159,11.566667
good,15,8,0.05,0.3,domain_aware,60,63.333333,0.683333,0.15,0.533333,0.0,0.15,0.15,61.35,449.6,0.083333,4190.3,0.011527,11.433333
good,15,8,0.05,0.3,last_write_wins,60,63.333333,0.683333,0.15,0.683333,0.15,0.0,0.0,61.4,449.75,0.083333,4193.3,0.011535,11.45
good,15,8,0.05,0.3,manual_review_all,60,63.333333,0.683333,0.15,0.0,0.0,0.683333,0.15,61.166667,448.75,0.083333,4180.3,0.011504,11.433333
good,15,8,0.05,0.5,cloud_preferred,60,63.333333,0.7,0.516667,0.7,0.516667,0.0,0.0,61.116667,447.8,0.05,4180.266667,0.011481,12.266667
good,15,8,0.05,0.5,display_preferred,60,63.333333,0.7,0.516667,0.7,0.516667,0.0,0.0,61.816667,450.433333,0.05,4223.266667,0.011587,12.3
good,15,8,0.05,0.5,domain_aware,60,63.333333,0.7,0.516667,0.183333,0.0,0.516667,0.516667,61.166667,447.966667,0.05,4182.516667,0.011486,12.266667
good,15,8,0.05,0.5,last_write_wins,60,63.333333,0.7,0.516667,0.7,0.516667,0.0,0.0,61.383333,448.883333,0.05,4197.266667,0.011524,12.266667
good,15,8,0.05,0.5,manual_review_all,60,63.333333,0.7,0.516667,0.0,0.0,0.7,0.516667,61.116667,447.8,0.05,4180.266667,0.011481,12.266667
good,15,8,0.1,0.15,cloud_preferred,60,63.333333,1.066667,0.1,1.066667,0.1,0.0,0.0,60.85,445.55,0.083333,3950.766667,0.010932,11.116667
good,15,8,0.1,0.15,display_preferred,60,63.333333,1.066667,0.1,1.066667,0.1,0.0,0.0,61.916667,448.566667,0.083333,4000.75,0.011055,11.183333
good,15,8,0.1,0.15,domain_aware,60,63.333333,1.066667,0.1,0.966667,0.0,0.1,0.1,61.216667,446.666667,0.083333,3970.516667,0.010976,11.183333
good,15,8,0.1,0.15,last_write_wins,60,63.333333,1.066667,0.1,1.066667,0.1,0.0,0.0,61.233333,446.683333,0.083333,3970.766667,0.010977,11.183333
good,15,8,0.1,0.15,manual_review_all,60,63.333333,1.066667,0.1,0.0,0.0,1.066667,0.1,60.85,445.55,0.083333,3950.766667,0.010932,11.116667
good,15,8,0.1,0.3,cloud_preferred,60,63.333333,0.716667,0.216667,0.716667,0.216667,0.0,0.0,60.983333,445.283333,0.116667,4078.733333,0.011237,12.783333
good,15,8,0.1,0.3,display_preferred,60,63.333333,0.716667,0.216667,0.716667,0.216667,0.0,0.0,61.7,447.483333,0.116667,4112.9,0.011313,12.916667
good,15,8,0.1,0.3,domain_aware,60,63.333333,0.716667,0.216667,0.5,0.0,0.216667,0.216667,61.116667,445.683333,0.116667,4084.733333,0.011252,12.783333
good,15,8,0.1,0.3,last_write_wins,60,63.333333,0.716667,0.216667,0.716667,0.216667,0.0,0.0,61.166667,445.816667,0.116667,4086.733333,0.011257,12.783333
good,15,8,0.1,0.3,manual_review_all,60,63.333333,0.716667,0.216667,0.0,0.0,0.716667,0.216667,60.983333,445.283333,0.116667,4078.733333,0.011237,12.783333
good,15,8,0.1,0.5,cloud_preferred,60,63.333333,0.816667,0.55,0.816667,0.55,0.0,0.0,61.033333,445.916667,0.133333,4062.433333,0.011247,12.25
good,15,8,0.1,0.5,display_preferred,60,63.333333,0.816667,0.55,0.816667,0.55,0.0,0.0,61.85,448.333333,0.133333,4100.566667,0.011342,12.35
good,15,8,0.1,0.5,domain_aware,60,63.333333,0.816667,0.55,0.266667,0.0,0.55,0.55,61.166667,446.35,0.133333,4069.683333,0.011263,12.25
good,15,8,0.1,0.5,last_write_wins,60,63.333333,0.816667,0.55,0.816667,0.55,0.0,0.0,61.333333,446.85,0.133333,4078.5,0.011286,12.25
good,15,8,0.1,0.5,manual_review_all,60,63.333333,0.816667,0.55,0.0,0.0,0.816667,0.55,61.033333,445.916667,0.133333,4062.433333,0.011247,12.25
good,15,20,0.01,0.15,cloud_preferred,60,158.666667,4.033333,0.333333,4.033333,0.333333,0.0,0.0,150.05,1077.116667,0.5,9898.416667,0.027532,26.15
good,15,20,0.01,0.15,display_preferred,60,158.666667,4.066667,0.333333,4.066667,0.333333,0.0,0.0,154.083333,1091.466667,0.5,10132.766667,0.028073,26.633333
good,15,20,0.01,0.15,domain_aware,60,158.666667,4.05,0.333333,3.716667,0.0,0.333333,0.333333,151.35,1081.616667,0.5,9973.683333,0.027714,26.316667
good,15,20,0.01,0.15,last_write_wins,60,158.666667,4.05,0.333333,4.05,0.333333,0.0,0.0,151.483333,1082.2,0.5,9980.683333,0.027732,26.316667
good,15,20,0.01,0.15,manual_review_all,60,158.666667,4.033333,0.333333,0.0,0.0,4.033333,0.333333,150.05,1077.116667,0.5,9898.416667,0.027532,26.15
good,15,20,0.01,0.3,cloud_preferred,60,158.666667,4.183333,1.3,4.183333,1.3,0.0,0.0,150.083333,1080.8,0.333333,9926.55,0.027521,25.683333
good,15,20,0.01,0.3,display_preferred,60,158.666667,4.2,1.316667,4.2,1.316667,0.0,0.0,154.266667,1094.433333,0.333333,10146.366667,0.028037,26.383333
good,15,20,0.01,0.3,domain_aware,60,158.666667,4.183333,1.3,2.883333,0.0,1.3,1.3,150.933333,1083.283333,0.333333,9966.066667,0.027614,25.766667
good,15,20,0.01,0.3,last_write_wins,60,158.666667,4.183333,1.3,4.183333,1.3,0.0,0.0,151.483333,1085.1,0.333333,9993.066667,0.02768,25.833333
good,15,20,0.01,0.3,manual_review_all,60,158.666667,4.183333,1.3,0.0,0.0,4.183333,1.3,150.083333,1080.8,0.333333,9926.55,0.027521,25.683333
good,15,20,0.01,0.5,cloud_preferred,60,158.666667,4.25,2.783333,4.25,2.783333,0.0,0.0,149.966667,1074.483333,0.383333,9888.966667,0.027299,28.183333
good,15,20,0.01,0.5,display_preferred,60,158.666667,4.283333,2.816667,4.283333,2.816667,0.0,0.0,154.216667,1087.883333,0.383333,10109.716667,0.027828,28.766667
good,15,20,0.01,0.5,domain_aware,60,158.666667,4.25,2.783333,1.466667,0.0,2.783333,2.783333,150.4,1075.633333,0.383333,9910.766667,0.027353,28.4
good,15,20,0.01,0.5,last_write_wins,60,158.666667,4.25,2.783333,4.25,2.783333,0.0,0.0,151.366667,1079.116667,0.383333,9964.75,0.027476,28.55
good,15,20,0.01,0.5,manual_review_all,60,158.666667,4.25,2.783333,0.0,0.0,4.25,2.783333,149.966667,1074.483333,0.383333,9888.966667,0.027299,28.183333
good,15,20,0.05,0.15,cloud_preferred,60,158.666667,4.533333,0.4,4.533333,0.4,0.0,0.0,150.216667,1080.116667,0.433333,9941.7,0.027427,25.383333
good,15,20,0.05,0.15,display_preferred,60,158.666667,4.533333,0.4,4.533333,0.4,0.0,0.0,154.75,1095.316667,0.433333,10171.9,0.027973,25.7
good,15,20,0.05,0.15,domain_aware,60,158.666667,4.533333,0.4,4.133333,0.0,0.4,0.4,151.666667,1084.866667,0.433333,10011.166667,0.027591,25.483333
good,15,20,0.05,0.15,last_write_wins,60,158.666667,4.533333,0.4,4.533333,0.4,0.0,0.0,151.766667,1085.366667,0.433333,10019.383333,0.027609,25.483333
good,15,20,0.05,0.15,manual_review_all,60,158.666667,4.533333,0.4,0.0,0.0,4.533333,0.4,150.216667,1080.116667,0.433333,9941.7,0.027427,25.383333
good,15,20,0.05,0.3,cloud_preferred,60,158.666667,3.8,1.183333,3.8,1.183333,0.0,0.0,150.25,1082.333333,0.4,9957.75,0.027486,31.066667
good,15,20,0.05,0.3,display_preferred,60,158.666667,3.833333,1.2,3.833333,1.2,0.0,0.0,154.05,1095.183333,0.4,10170.25,0.027988,31.433333
good,15,20,0.05,0.3,domain_aware,60,158.666667,3.8,1.183333,2.616667,0.0,1.183333,1.183333,151.066667,1085.466667,0.4,10009.0,0.027604,31.116667
good,15,20,0.05,0.3,last_write_wins,60,158.666667,3.8,1.183333,3.8,1.183333,0.0,0.0,151.416667,1086.366667,0.4,10025.216667,0.027649,31.133333
good,15,20,0.05,0.3,manual_review_all,60,158.666667,3.8,1.183333,0.0,0.0,3.8,1.183333,150.25,1082.333333,0.4,9957.75,0.027486,31.066667
good,15,20,0.05,0.5,cloud_preferred,60,158.666667,4.366667,2.95,4.366667,2.95,0.0,0.0,150.2,1076.266667,0.516667,10102.1,0.027681,27.866667
good,15,20,0.05,0.5,display_preferred,60,158.666667,4.416667,2.983333,4.416667,2.983333,0.0,0.0,154.566667,1089.6,0.516667,10315.333333,0.028191,28.516667
good,15,20,0.05,0.5,domain_aware,60,158.666667,4.383333,2.95,1.433333,0.0,2.95,2.95,150.7,1078.066667,0.516667,10125.85,0.027738,27.9
good,15,20,0.05,0.5,last_write_wins,60,158.666667,4.383333,2.95,4.383333,2.95,0.0,0.0,151.8,1081.516667,0.516667,10179.05,0.027864,27.983333
good,15,20,0.05,0.5,manual_review_all,60,158.666667,4.366667,2.95,0.0,0.0,4.366667,2.95,150.2,1076.266667,0.516667,10102.1,0.027681,27.866667
good,15,20,0.1,0.15,cloud_preferred,60,158.666667,4.483333,0.483333,4.483333,0.483333,0.0,0.0,149.983333,1076.633333,0.533333,9960.266667,0.027585,28.783333
good,15,20,0.1,0.15,display_preferred,60,158.666667,4.483333,0.483333,4.483333,0.483333,0.0,0.0,154.466667,1090.1,0.533333,10179.9,0.028107,29.433333
good,15,20,0.1,0.15,domain_aware,60,158.666667,4.483333,0.483333,4.0,0.0,0.483333,0.483333,151.316667,1080.433333,0.533333,10023.35,0.027733,28.8
good,15,20,0.1,0.15,last_write_wins,60,158.666667,4.483333,0.483333,4.483333,0.483333,0.0,0.0,151.583333,1081.25,0.533333,10036.1,0.027762,28.816667
good,15,20,0.1,0.15,manual_review_all,60,158.666667,4.483333,0.483333,0.0,0.0,4.483333,0.483333,149.983333,1076.633333,0.533333,9960.266667,0.027585,28.783333
good,15,20,0.1,0.3,cloud_preferred,60,158.666667,4.316667,1.383333,4.316667,1.383333,0.0,0.0,150.2,1078.3,0.433333,9904.116667,0.027416,28.05
good,15,20,0.1,0.3,display_preferred,60,158.666667,4.35,1.4,4.35,1.4,0.0,0.0,154.516667,1092.25,0.433333,10121.016667,0.027938,28.633333
good,15,20,0.1,0.3,domain_aware,60,158.666667,4.333333,1.383333,2.95,0.0,1.383333,1.383333,151.166667,1081.583333,0.433333,9953.35,0.027525,28.1
good,15,20,0.1,0.3,last_write_wins,60,158.666667,4.333333,1.383333,4.333333,1.383333,0.0,0.0,151.616667,1083.1,0.433333,9974.85,0.027579,28.1
good,15,20,0.1,0.3,manual_review_all,60,158.666667,4.316667,1.383333,0.0,0.0,4.316667,1.383333,150.2,1078.3,0.433333,9904.116667,0.027416,28.05
good,15,20,0.1,0.5,cloud_preferred,60,158.666667,4.45,3.15,4.45,3.15,0.0,0.0,149.966667,1072.866667,0.616667,10065.55,0.027835,27.25
good,15,20,0.1,0.5,display_preferred,60,158.666667,4.5,3.2,4.5,3.2,0.0,0.0,154.416667,1087.166667,0.616667,10283.216667,0.028358,27.583333
good,15,20,0.1,0.5,domain_aware,60,158.666667,4.45,3.15,1.3,0.0,3.15,3.15,150.45,1074.7,0.616667,10091.05,0.027893,27.266667
good,15,20,0.1,0.5,last_write_wins,60,158.666667,4.483333,3.183333,4.483333,3.183333,0.0,0.0,151.766667,1078.616667,0.616667,10151.166667,0.028044,27.4
good,15,20,0.1,0.5,manual_review_all,60,158.666667,4.45,3.15,0.0,0.0,4.45,3.15,149.966667,1072.866667,0.616667,10065.55,0.027835,27.25
moderate,1,2,0.01,0.15,cloud_preferred,60,16.0,0.05,0.0,0.05,0.0,0.0,0.0,15.783333,117.233333,0.0,755.7,0.00207,1.55
moderate,1,2,0.01,0.15,display_preferred,60,16.0,0.05,0.0,0.05,0.0,0.0,0.0,15.833333,117.416667,0.0,757.433333,0.002074,1.583333
moderate,1,2,0.01,0.15,domain_aware,60,16.0,0.05,0.0,0.05,0.0,0.0,0.0,15.783333,117.233333,0.0,755.7,0.00207,1.55
moderate,1,2,0.01,0.15,last_write_wins,60,16.0,0.05,0.0,0.05,0.0,0.0,0.0,15.783333,117.233333,0.0,755.7,0.00207,1.55
moderate,1,2,0.01,0.15,manual_review_all,60,16.0,0.05,0.0,0.0,0.0,0.05,0.0,15.783333,117.233333,0.0,755.7,0.00207,1.55
moderate,1,2,0.01,0.3,cloud_preferred,60,16.0,0.05,0.05,0.05,0.05,0.0,0.0,15.8,117.333333,0.0,791.633333,0.002076,1.133333
moderate,1,2,0.01,0.3,display_preferred,60,16.0,0.05,0.05,0.05,0.05,0.0,0.0,15.85,117.7,0.0,792.9,0.002079,1.133333
moderate,1,2,0.01,0.3,domain_aware,60,16.0,0.05,0.05,0.0,0.0,0.05,0.05,15.8,117.333333,0.0,791.633333,0.002076,1.133333
moderate,1,2,0.01,0.3,last_write_wins,60,16.0,0.05,0.05,0.05,0.05,0.0,0.0,15.833333,117.566667,0.0,792.816667,0.002078,1.133333
moderate,1,2,0.01,0.3,manual_review_all,60,16.0,0.05,0.05,0.0,0.0,0.05,0.05,15.8,117.333333,0.0,791.633333,0.002076,1.133333
moderate,1,2,0.01,0.5,cloud_preferred,60,16.0,0.05,0.016667,0.05,0.016667,0.0,0.0,15.783333,117.116667,0.0,745.283333,0.002034,1.833333
moderate,1,2,0.01,0.5,display_preferred,60,16.0,0.05,0.016667,0.05,0.016667,0.0,0.0,15.833333,117.466667,0.0,746.2,0.002036,1.85
moderate,1,2,0.01,0.5,domain_aware,60,16.0,0.05,0.016667,0.033333,0.0,0.016667,0.016667,15.816667,117.366667,0.0,746.116667,0.002036,1.85
moderate,1,2,0.01,0.5,last_write_wins,60,16.0,0.05,0.016667,0.05,0.016667,0.0,0.0,15.816667,117.366667,0.0,746.116667,0.002036,1.85
moderate,1,2,0.01,0.5,manual_review_all,60,16.0,0.05,0.016667,0.0,0.0,0.05,0.016667,15.783333,117.116667,0.0,745.283333,0.002034,1.833333
moderate,1,2,0.05,0.15,cloud_preferred,60,16.0,0.05,0.016667,0.05,0.016667,0.0,0.0,15.816667,116.766667,0.016667,754.883333,0.002043,1.55
moderate,1,2,0.05,0.15,display_preferred,60,16.0,0.05,0.016667,0.05,0.016667,0.0,0.0,15.866667,117.116667,0.016667,755.333333,0.002044,1.55
moderate,1,2,0.05,0.15,domain_aware,60,16.0,0.05,0.016667,0.033333,0.0,0.016667,0.016667,15.816667,116.766667,0.016667,754.883333,0.002043,1.55
moderate,1,2,0.05,0.15,last_write_wins,60,16.0,0.05,0.016667,0.05,0.016667,0.0,0.0,15.816667,116.766667,0.016667,754.883333,0.002043,1.55
moderate,1,2,0.05,0.15,manual_review_all,60,16.0,0.05,0.016667,0.0,0.0,0.05,0.016667,15.816667,116.766667,0.016667,754.883333,0.002043,1.55
moderate,1,2,0.05,0.3,cloud_preferred,60,16.0,0.033333,0.016667,0.033333,0.016667,0.0,0.0,15.683333,116.233333,0.016667,741.416667,0.002007,1.9
moderate,1,2,0.05,0.3,display_preferred,60,16.0,0.033333,0.016667,0.033333,0.016667,0.0,0.0,15.716667,116.466667,0.016667,742.333333,0.002009,1.9
moderate,1,2,0.05,0.3,domain_aware,60,16.0,0.033333,0.016667,0.016667,0.0,0.016667,0.016667,15.683333,116.233333,0.016667,741.416667,0.002007,1.9
moderate,1,2,0.05,0.3,last_write_wins,60,16.0,0.033333,0.016667,0.033333,0.016667,0.0,0.0,15.683333,116.233333,0.016667,741.416667,0.002007,1.9
moderate,1,2,0.05,0.3,manual_review_all,60,16.0,0.033333,0.016667,0.0,0.0,0.033333,0.016667,15.683333,116.233333,0.016667,741.416667,0.002007,1.9
moderate,1,2,0.05,0.5,cloud_preferred,60,16.0,0.1,0.033333,0.1,0.033333,0.0,0.0,15.75,115.9,0.0,689.583333,0.001981,2.166667
moderate,1,2,0.05,0.5,display_preferred,60,16.0,0.1,0.033333,0.1,0.033333,0.0,0.0,15.85,116.45,0.0,693.05,0.001992,2.2
moderate,1,2,0.05,0.5,domain_aware,60,16.0,0.1,0.033333,0.066667,0.0,0.033333,0.033333,15.75,115.9,0.0,689.583333,0.001981,2.166667
moderate,1,2,0.05,0.5,last_write_wins,60,16.0,0.1,0.033333,0.1,0.033333,0.0,0.0,15.766667,115.95,0.0,689.633333,0.001981,2.166667
moderate,1,2,0.05,0.5,manual_review_all,60,16.0,0.1,0.033333,0.0,0.0,0.1,0.033333,15.75,115.9,0.0,689.583333,0.001981,2.166667
moderate,1,2,0.1,0.15,cloud_preferred,60,16.0,0.05,0.016667,0.05,0.016667,0.0,0.0,15.883333,118.016667,0.0,719.85,0.001956,1.366667
moderate,1,2,0.1,0.15,display_preferred,60,16.0,0.05,0.016667,0.05,0.016667,0.0,0.0,15.933333,118.416667,0.0,721.266667,0.001959,1.366667
moderate,1,2,0.1,0.15,domain_aware,60,16.0,0.05,0.016667,0.033333,0.0,0.016667,0.016667,15.9,118.133333,0.0,720.533333,0.001958,1.366667
moderate,1,2,0.1,0.15,last_write_wins,60,16.0,0.05,0.016667,0.05,0.016667,0.0,0.0,15.9,118.133333,0.0,720.533333,0.001958,1.366667
moderate,1,2,0.1,0.15,manual_review_all,60,16.0,0.05,0.016667,0.0,0.0,0.05,0.016667,15.883333,118.016667,0.0,719.85,0.001956,1.366667
moderate,1,2,0.1,0.3,cloud_preferred,60,16.0,0.1,0.016667,0.1,0.016667,0.0,0.0,15.633333,115.516667,0.0,709.016667,0.00204,2.116667
moderate,1,2,0.1,0.3,display_preferred,60,16.0,0.1,0.016667,0.1,0.016667,0.0,0.0,15.733333,116.15,0.0,711.683333,0.002054,2.116667
moderate,1,2,0.1,0.3,domain_aware,60,16.0,0.1,0.016667,0.083333,0.0,0.016667,0.016667,15.633333,115.516667,0.0,709.016667,0.00204,2.116667
moderate,1,2,0.1,0.3,last_write_wins,60,16.0,0.1,0.016667,0.1,0.016667,0.0,0.0,15.633333,115.516667,0.0,709.016667,0.00204,2.116667
moderate,1,2,0.1,0.3,manual_review_all,60,16.0,0.1,0.016667,0.0,0.0,0.1,0.016667,15.633333,115.516667,0.0,709.016667,0.00204,2.116667
moderate,1,2,0.1,0.5,cloud_preferred,60,16.0,0.033333,0.0,0.033333,0.0,0.0,0.0,15.733333,116.833333,0.033333,725.533333,0.001981,1.666667
moderate,1,2,0.1,0.5,display_preferred,60,16.0,0.033333,0.0,0.033333,0.0,0.0,0.0,15.766667,117.1,0.033333,728.633333,0.001987,1.666667
moderate,1,2,0.1,0.5,domain_aware,60,16.0,0.033333,0.0,0.033333,0.0,0.0,0.0,15.733333,116.833333,0.033333,725.533333,0.001981,1.666667
moderate,1,2,0.1,0.5,last_write_wins,60,16.0,0.033333,0.0,0.033333,0.0,0.0,0.0,15.733333,116.833333,0.033333,725.533333,0.001981,1.666667
moderate,1,2,0.1,0.5,manual_review_all,60,16.0,0.033333,0.0,0.0,0.0,0.033333,0.0,15.733333,116.833333,0.033333,725.533333,0.001981,1.666667
moderate,1,8,0.01,0.15,cloud_preferred,60,63.333333,0.5,0.0,0.5,0.0,0.0,0.0,62.166667,461.75,0.033333,2705.15,0.007317,6.35
moderate,1,8,0.01,0.15,display_preferred,60,63.333333,0.516667,0.0,0.516667,0.0,0.0,0.0,62.666667,465.15,0.033333,2715.266667,0.007339,6.383333
moderate,1,8,0.01,0.15,domain_aware,60,63.333333,0.516667,0.0,0.516667,0.0,0.0,0.0,62.266667,462.416667,0.033333,2708.05,0.007323,6.35
moderate,1,8,0.01,0.15,last_write_wins,60,63.333333,0.516667,0.0,0.516667,0.0,0.0,0.0,62.266667,462.416667,0.033333,2708.05,0.007323,6.35
moderate,1,8,0.01,0.15,manual_review_all,60,63.333333,0.5,0.0,0.0,0.0,0.5,0.0,62.166667,461.75,0.033333,2705.15,0.007317,6.35
moderate,1,8,0.01,0.3,cloud_preferred,60,63.333333,0.383333,0.05,0.383333,0.05,0.0,0.0,62.516667,464.383333,0.0,2662.616667,0.00738,5.15
moderate,1,8,0.01,0.3,display_preferred,60,63.333333,0.383333,0.05,0.383333,0.05,0.0,0.0,62.9,466.683333,0.0,2669.866667,0.007401,5.15
moderate,1,8,0.01,0.3,domain_aware,60,63.333333,0.383333,0.05,0.333333,0.0,0.05,0.05,62.55,464.583333,0.0,2663.65,0.007382,5.15
moderate,1,8,0.01,0.3,last_write_wins,60,63.333333,0.383333,0.05,0.383333,0.05,0.0,0.0,62.566667,464.716667,0.0,2663.783333,0.007382,5.15
moderate,1,8,0.01,0.3,manual_review_all,60,63.333333,0.383333,0.05,0.0,0.0,0.383333,0.05,62.516667,464.383333,0.0,2662.616667,0.00738,5.15
moderate,1,8,0.01,0.5,cloud_preferred,60,63.333333,0.55,0.366667,0.55,0.366667,0.0,0.0,62.066667,459.466667,0.066667,2780.9,0.007746,6.066667
moderate,1,8,0.01,0.5,display_preferred,60,63.333333,0.55,0.366667,0.55,0.366667,0.0,0.0,62.616667,462.6,0.066667,2790.85,0.007771,6.116667
moderate,1,8,0.01,0.5,domain_aware,60,63.333333,0.55,0.366667,0.183333,0.0,0.366667,0.366667,62.066667,459.466667,0.066667,2780.9,0.007746,6.066667
moderate,1,8,0.01,0.5,last_write_wins,60,63.333333,0.55,0.366667,0.55,0.366667,0.0,0.0,62.166667,459.85,0.066667,2781.316667,0.007747,6.083333
moderate,1,8,0.01,0.5,manual_review_all,60,63.333333,0.55,0.366667,0.0,0.0,0.55,0.366667,62.066667,459.466667,0.066667,2780.9,0.007746,6.066667
moderate,1,8,0.05,0.15,cloud_preferred,60,63.333333,0.583333,0.066667,0.583333,0.066667,0.0,0.0,62.05,461.116667,0.033333,2652.266667,0.007343,4.566667
moderate,1,8,0.05,0.15,display_preferred,60,63.333333,0.583333,0.066667,0.583333,0.066667,0.0,0.0,62.633333,464.916667,0.033333,2665.666667,0.007374,4.583333
moderate,1,8,0.05,0.15,domain_aware,60,63.333333,0.583333,0.066667,0.516667,0.0,0.066667,0.066667,62.15,461.616667,0.033333,2653.65,0.007346,4.566667
moderate,1,8,0.05,0.15,last_write_wins,60,63.333333,0.583333,0.066667,0.583333,0.066667,0.0,0.0,62.166667,461.75,0.033333,2653.683333,0.007346,4.566667
moderate,1,8,0.05,0.15,manual_review_all,60,63.333333,0.583333,0.066667,0.0,0.0,0.583333,0.066667,62.05,461.116667,0.033333,2652.266667,0.007343,4.566667
moderate,1,8,0.05,0.3,cloud_preferred,60,63.333333,0.383333,0.133333,0.383333,0.133333,0.0,0.0,62.4,463.816667,0.033333,2709.766667,0.00737,6.166667
moderate,1,8,0.05,0.3,display_preferred,60,63.333333,0.383333,0.133333,0.383333,0.133333,0.0,0.0,62.783333,466.1,0.033333,2716.6,0.007387,6.166667
moderate,1,8,0.05,0.3,domain_aware,60,63.333333,0.383333,0.133333,0.25,0.0,0.133333,0.133333,62.416667,463.95,0.033333,2709.816667,0.00737,6.166667
moderate,1,8,0.05,0.3,last_write_wins,60,63.333333,0.383333,0.133333,0.383333,0.133333,0.0,0.0,62.433333,464.1,0.033333,2710.5,0.007371,6.166667
moderate,1,8,0.05,0.3,manual_review_all,60,63.333333,0.383333,0.133333,0.0,0.0,0.383333,0.133333,62.4,463.816667,0.033333,2709.766667,0.00737,6.166667
moderate,1,8,0.05,0.5,cloud_preferred,60,63.333333,0.5,0.316667,0.5,0.316667,0.0,0.0,62.15,460.45,0.1,2830.0,0.007693,6.016667
moderate,1,8,0.05,0.5,display_preferred,60,63.333333,0.5,0.316667,0.5,0.316667,0.0,0.0,62.65,463.433333,0.1,2840.966667,0.007721,6.016667
moderate,1,8,0.05,0.5,domain_aware,60,63.333333,0.5,0.316667,0.183333,0.0,0.316667,0.316667,62.2,460.7,0.1,2831.133333,0.007695,6.016667
moderate,1,8,0.05,0.5,last_write_wins,60,63.333333,0.5,0.316667,0.5,0.316667,0.0,0.0,62.25,460.916667,0.1,2831.283333,0.007695,6.016667
moderate,1,8,0.05,0.5,manual_review_all,60,63.333333,0.5,0.316667,0.0,0.0,0.5,0.316667,62.15,460.45,0.1,2830.0,0.007693,6.016667
moderate,1,8,0.1,0.15,cloud_preferred,60,63.333333,0.55,0.066667,0.55,0.066667,0.0,0.0,62.383333,463.45,0.1,2773.3,0.007779,5.383333
moderate,1,8,0.1,0.15,display_preferred,60,63.333333,0.55,0.066667,0.55,0.066667,0.0,0.0,62.933333,467.0,0.1,2784.9,0.007804,5.383333
moderate,1,8,0.1,0.15,domain_aware,60,63.333333,0.55,0.066667,0.483333,0.0,0.066667,0.066667,62.466667,463.966667,0.1,2774.633333,0.007782,5.383333
moderate,1,8,0.1,0.15,last_write_wins,60,63.333333,0.55,0.066667,0.55,0.066667,0.0,0.0,62.5,464.2,0.1,2775.033333,0.007783,5.383333
moderate,1,8,0.1,0.15,manual_review_all,60,63.333333,0.55,0.066667,0.0,0.0,0.55,0.066667,62.383333,463.45,0.1,2773.3,0.007779,5.383333
moderate,1,8,0.1,0.3,cloud_preferred,60,63.333333,0.4,0.066667,0.4,0.066667,0.0,0.0,62.183333,460.216667,0.116667,2702.933333,0.007477,7.316667
moderate,1,8,0.1,0.3,display_preferred,60,63.333333,0.4,0.066667,0.4,0.066667,0.0,0.0,62.583333,462.716667,0.116667,2715.75,0.007507,7.316667
moderate,1,8,0.1,0.3,domain_aware,60,63.333333,0.4,0.066667,0.333333,0.0,0.066667,0.066667,62.233333,460.35,0.116667,2703.016667,0.007478,7.316667
moderate,1,8,0.1,0.3,last_write_wins,60,63.333333,0.4,0.066667,0.4,0.066667,0.0,0.0,62.25,460.45,0.116667,2703.066667,0.007478,7.316667
moderate,1,8,0.1,0.3,manual_review_all,60,63.333333,0.4,0.066667,0.0,0.0,0.4,0.066667,62.183333,460.216667,0.116667,2702.933333,0.007477,7.316667
moderate,1,8,0.1,0.5,cloud_preferred,60,63.333333,0.5,0.333333,0.5,0.333333,0.0,0.0,62.25,460.183333,0.1,2945.916667,0.008148,5.466667
moderate,1,8,0.1,0.5,display_preferred,60,63.333333,0.5,0.333333,0.5,0.333333,0.0,0.0,62.75,463.55,0.1,2959.4,0.008182,5.5
moderate,1,8,0.1,0.5,domain_aware,60,63.333333,0.5,0.333333,0.166667,0.0,0.333333,0.333333,62.3,460.416667,0.1,2946.733333,0.00815,5.5
